marital_status,course,daytime_evening,previous_qualification,previous_grade,nationality,admission_grade,special_needs,gender,scholarship,enrollment_age,international,enrolled_units,units_evaluations,aproved_units,grade
1,9500,1,3,140,1,140,0,0,0,26,0,15,0,0,0
1,9238,1,1,100,1,99.3,0,0,0,21,0,12,14,11,12.2
1,9500,1,1,126,1,119.3,0,0,1,19,0,16,18,16,13.78125
1,9254,1,1,123,1,113.2,0,0,0,19,0,12,18,11,11.91666667
1,9773,1,1,133.1,1,117,0,0,0,21,0,12,16,10,11.81666667
1,8014,0,1,137,1,123,0,0,0,20,0,12,28,8,11.4
1,9500,1,1,138,1,127.2,0,0,1,18,0,15,16,15,13.773125
1,9773,1,1,128,1,141,0,0,0,20,0,12,25,7,11.33333333
1,9238,1,1,136,1,121.7,1,0,1,20,0,12,16,12,13.15178571
1,9500,1,1,127,1,121.1,0,0,1,18,0,14,18,7,12.78
1,9070,1,1,145,1,146.1,0,0,0,18,0,12,13,5,13.75
1,9773,1,1,140,1,142.5,0,0,0,18,0,12,15,11,13.26666666
1,9085,1,1,138,1,126.8,0,0,0,18,0,10,24,5,11.65
1,9085,1,39,150,1,150,0,0,0,22,0,12,16,11,13.71428571
1,9085,1,39,150,1,150,0,0,0,19,0,10,18,4,14.16666667
1,9003,1,1,131,1,134.5,0,0,1,19,0,12,15,12,14.66666667
1,9556,1,1,136,1,129.5,0,0,0,18,0,15,17,15,15.97777778
1,9238,1,1,117,1,113.2,0,0,0,20,0,12,15,12,11.26190477
1,9853,1,1,158,1,140.2,0,0,0,18,0,12,18,9,11.125
1,9670,1,1,129,1,119.2,0,0,0,21,0,12,0,0,0
1,9238,1,1,140,1,140.7,0,0,0,19,0,12,14,12,12.14285715
1,9500,1,1,141,1,142.3,0,0,0,18,0,16,16,16,12.82875
1,9773,1,1,132,11,129.9,0,0,0,18,1,12,14,11,13.53333334
1,9085,1,1,109,1,104.1,0,0,1,21,0,12,24,2,6.5
1,9147,1,1,135,1,122.4,0,0,0,19,0,10,18,9,11.6375
1,9147,1,1,122,1,120.6,0,0,1,19,0,10,13,10,12.2
1,9238,1,1,118,1,112.4,0,0,0,19,0,12,17,5,5.642857145
1,9254,1,1,142,1,125.9,0,0,1,19,0,12,11,1,5
1,9500,1,1,131,1,118.4,0,0,1,20,0,15,18,14,13.75555556
1,9500,1,1,139,1,130.8,0,0,0,18,0,16,18,12,12.75833333
1,9070,1,1,182,1,156.8,0,0,0,18,0,12,14,12,12.95833333
1,9085,1,1,125,1,126.8,0,0,0,18,0,12,29,10,12.375
1,9238,1,1,142,1,128,0,0,1,19,0,12,16,12,12.125
1,9147,1,1,119,1,113.8,0,0,0,20,0,10,16,8,11.76666666
1,9500,1,1,128,1,120.8,0,0,1,19,0,15,21,15,13.27857143
1,9500,1,1,150,1,130.8,0,0,0,18,0,16,16,14,13.61428571
1,9254,1,1,133.1,1,101,0,0,0,25,0,12,12,0,0
1,9070,1,1,131,1,126.1,0,0,0,18,0,12,15,10,11.83333333
1,9773,1,1,118,1,113.8,0,0,0,19,0,12,14,12,12.41666667
1,9556,1,1,122,1,118.3,0,0,1,19,0,15,15,15,13.20446429
1,9147,1,1,116,1,127.9,0,0,1,20,0,10,25,4,12.25
1,9500,1,1,137,1,131.1,0,0,0,18,0,15,18,14,12.55714286
1,9085,1,1,128,1,117.9,0,0,0,20,0,10,24,7,12.39285715
1,9238,1,1,123,1,115.7,0,0,0,21,0,12,15,12,12.72619048
2,8014,0,12,110,1,120,0,0,0,42,0,12,12,12,12.66666667
1,9130,1,1,143,1,131.8,0,0,0,18,0,12,21,10,13.28333334
1,9070,1,1,150,1,131.1,0,0,1,19,0,12,13,11,13.11666667
1,9254,1,1,129,1,117.8,0,0,0,18,0,12,22,10,12.25
1,9085,1,1,140,1,140,0,0,0,21,0,10,11,10,14.5
1,9238,1,1,133.1,1,108,0,0,1,20,0,12,15,12,13.27678571
1,9853,1,1,132,1,122.9,0,0,0,20,0,14,14,14,13.57142857
1,9085,1,39,130,1,130,0,0,0,21,0,12,26,8,12.04166667
1,9500,1,1,137,1,126,0,0,0,19,0,15,18,15,13.70444445
1,9238,1,1,133.1,1,134,0,0,0,21,0,24,34,20,13.13636364
1,9070,1,1,143,1,134.3,1,0,0,19,0,12,13,12,14.90476191
1,9500,1,1,148,1,138.7,0,0,1,19,0,15,20,15,15.1035
1,9085,1,39,160,1,160,0,0,0,22,0,12,20,12,14.07142857
1,9853,1,1,112,1,111,0,0,0,21,0,12,17,10,13.76666666
1,9254,1,1,133,1,128.5,0,0,1,18,0,12,28,5,10.66666667
1,9500,1,1,142,1,133,0,0,1,20,0,16,16,14,14.56571429
1,9670,1,1,123,1,114.6,0,0,0,18,0,10,14,7,11.375
1,9238,1,1,103,1,104.1,0,0,0,20,0,11,11,0,0
1,9500,1,1,140,1,127.6,0,0,0,23,0,15,18,13,13.78583334
1,9773,1,1,159,1,151,0,0,0,18,0,12,12,12,15.08333333
1,9238,1,39,140,1,135.7,0,0,0,20,0,12,12,12,13.33333333
1,9500,1,1,148,1,137.8,0,0,1,18,0,16,16,14,14.96285714
1,9147,1,1,112,1,117.3,0,0,0,20,0,10,16,9,11.6
1,9500,1,1,131,1,121.2,0,0,0,18,0,15,17,15,12.6
1,9670,1,1,145,1,129.3,0,0,0,20,0,12,13,12,16.36904762
1,9500,1,1,133.1,1,123,0,0,0,19,0,16,16,14,13.71428571
1,9085,1,39,140,1,140,0,0,0,21,0,12,18,12,12.65476191
2,9070,1,43,140,1,140,0,0,0,33,0,12,15,9,13
1,9085,1,1,150,1,144.6,0,0,0,24,0,10,11,1,6.5
1,9238,1,1,120,1,118.3,0,0,1,20,0,22,26,22,12.375
1,9070,1,1,167,1,158.3,0,0,0,18,0,12,12,12,14.66666667
1,8014,0,6,133.1,1,100,0,0,0,29,0,12,22,6,11.25
1,9500,1,1,147,1,134.9,1,0,0,18,0,15,18,15,14.20779221
1,9773,1,1,129,1,142,0,0,0,19,0,12,15,12,12.69047619
1,9238,1,1,128,1,116.5,0,0,1,18,0,12,17,11,10.65
1,9500,1,1,140,1,138.6,0,0,1,19,0,15,20,14,13.65681818
1,9853,1,1,141,1,133,0,0,0,20,0,26,40,22,12.52692308
1,9238,1,1,133,1,136.2,0,0,0,19,0,12,26,3,11
1,9254,1,1,125,1,118,0,0,1,19,0,12,19,7,12.29166667
1,9070,1,1,124,1,126.8,0,0,1,18,0,12,20,11,11.57142857
1,9500,1,1,140,1,128.5,0,0,1,18,0,16,16,16,13.40375
1,9254,1,1,140,1,129.9,0,0,1,19,0,12,24,9,12
1,9773,1,1,137,1,125.8,0,1,0,20,0,12,13,11,12.26666666
1,9500,1,1,138,1,124.7,0,1,0,18,0,15,0,0,0
1,9003,1,1,130,1,154.9,0,1,0,35,0,12,18,9,16.08333334
1,9119,1,1,142,1,127.3,0,1,0,18,0,10,16,6,11
1,9773,1,1,133.1,1,98,0,1,1,19,0,12,16,10,12.14285715
1,9147,1,1,130,1,122,0,1,0,20,0,10,19,6,11.375
1,9070,1,1,117,1,112.5,0,1,0,19,0,12,20,7,11
1,9147,1,1,136,1,127.3,0,1,0,19,0,10,15,5,10.5
1,9556,1,1,133.1,1,100.5,0,1,0,24,0,14,31,0,0
1,8014,0,1,140,1,122,0,1,0,29,0,12,18,4,6.25
1,9500,1,1,150,1,140,0,1,0,24,0,15,33,9,11.94722222
1,9254,1,1,121,1,116.1,0,1,0,19,0,12,19,9,11.85
1,9070,1,1,143,1,146.2,0,1,0,18,0,12,13,10,12.5
1,9119,1,39,180,1,180,0,1,1,20,0,13,22,12,14.13392857
1,9147,1,1,132,1,127.8,0,1,0,18,0,10,0,0,0
1,9147,1,1,130,1,130.8,0,1,0,22,0,10,14,3,6.666666665
1,9147,1,1,133.1,1,109,0,1,1,22,0,10,16,6,11.45238095
1,9773,1,1,131,1,132.4,0,1,0,18,0,12,6,0,0
1,9500,1,1,149,1,129.3,0,1,0,18,0,16,16,14,13.1
1,9070,1,1,124,1,125.4,0,1,0,19,0,12,12,12,13.33333333
1,9119,1,1,126,1,130.2,0,1,0,19,0,10,15,8,11.1
1,9238,1,1,140,1,132,0,1,0,19,0,12,20,8,12.28571429
1,9003,1,39,170,1,170,0,1,0,21,0,12,13,12,15.22619048
1,9773,1,1,133,1,130.2,0,1,0,19,0,16,25,13,11.8
1,9556,1,1,126,1,115.5,0,1,0,18,0,14,21,10,13.51666666
1,9147,1,1,129,1,127.6,0,1,0,19,0,10,17,8,11.3
1,9773,1,43,140,1,140,0,1,0,25,0,12,12,12,14.08333333
1,9070,1,1,130,1,120.2,0,1,0,22,0,12,21,12,14.66666667
1,9500,1,1,130,1,150,0,1,0,24,0,16,16,14,12.74285714
1,9500,1,1,99,1,100,0,1,0,19,0,15,18,14,12.55178572
1,9119,1,1,146,1,100,0,1,0,18,0,10,20,7,11.95833333
1,9500,1,1,132,1,128,0,1,1,19,0,16,16,14,14.93571429
1,9254,1,1,110,1,107.2,0,1,0,19,0,12,31,6,10.25
1,9670,1,1,116,1,110.1,0,1,0,19,0,12,15,10,13.16666667
1,9003,1,1,119,1,119,0,1,0,23,0,12,14,0,0
2,9773,1,1,120,1,155.5,0,1,0,47,0,12,25,9,13.9
1,9070,1,1,117,1,118.4,0,1,0,19,0,12,14,10,11.29166667
1,9147,1,1,151,1,111,0,1,0,28,0,10,18,2,5
1,9254,1,6,138.6,1,138.6,0,1,0,20,0,12,21,7,11.58333333
1,9254,1,1,118,1,121.2,0,1,1,18,0,12,21,7,11.33333333
1,9254,1,1,123,1,117.8,0,1,0,19,0,12,22,6,12.875
1,9254,1,19,133.1,1,102.5,0,1,0,24,0,12,14,0,0
1,9130,1,1,130,1,110,0,1,0,24,0,12,23,9,11.33333333
1,9085,1,12,133.1,1,138.3,0,1,0,25,0,12,12,0,0
1,9254,1,1,150,1,122.3,0,1,0,28,0,12,18,11,12.6
2,9991,0,1,130,1,127.8,0,1,0,37,0,10,14,7,11.04166667
1,9119,1,1,128,1,100,0,1,0,19,0,10,20,7,11.25
1,9500,1,1,133,1,126.4,0,1,1,18,0,15,15,15,13.68455357
1,9254,1,19,133.1,1,100,0,1,0,48,0,12,28,4,10
1,9238,1,1,129,1,117.1,0,1,0,21,0,12,13,12,13
1,9500,1,1,128,1,124.7,0,1,1,19,0,14,21,12,12.47261905
1,9500,1,1,136,1,124.1,0,1,1,21,0,16,16,0,0
1,9119,1,1,130,1,129.4,0,1,0,23,0,10,13,0,0
1,9130,1,1,141,1,138.9,0,1,0,18,0,10,11,9,13.425
1,9238,1,39,140,1,138.6,0,1,0,22,0,12,13,8,13.16666667
1,171,1,1,122,1,133.9,0,1,0,25,0,24,29,17,11.85227272
1,9085,1,40,140,1,140,0,1,0,27,0,24,25,13,13.95
1,9119,1,12,133.1,1,95.1,0,1,0,49,0,10,11,0,0
1,9991,0,1,120,1,128.2,0,1,0,31,0,10,5,2,5.5
1,9254,1,1,133.1,1,121.5,0,1,0,54,0,12,22,11,14.02380952
1,33,1,40,120,1,120,0,1,0,25,0,37,47,33,12.30681818
1,9003,1,39,130,1,130,0,1,0,20,0,13,27,5,11.08333333
1,9070,1,3,120,1,120,0,1,0,28,0,12,19,5,12.33333333
2,8014,0,19,133.1,1,107,0,1,0,41,0,13,13,13,13.01190477
1,9670,1,1,122,1,116.1,0,1,1,19,0,12,19,12,12.91964286
1,9147,1,1,123,1,114.4,0,1,0,22,0,10,14,2,5.75
1,9254,1,1,178,1,157.7,0,1,0,34,0,12,19,2,6.75
1,9003,1,1,130,1,150,0,1,0,28,0,21,25,21,15.04545455
1,9853,1,1,110,1,114.3,0,1,0,42,0,12,19,10,12.1
1,9085,1,1,106,1,104.6,0,1,0,21,0,12,21,9,14.4
1,9003,1,3,140,1,140,0,1,0,50,0,12,17,3,13.25
1,9147,1,1,108,1,109.1,0,1,0,19,0,10,10,0,0
1,9500,1,1,120,1,120.6,0,1,0,18,0,14,22,7,11.65833334
2,9991,0,1,100,1,161.9,0,1,0,59,0,10,14,0,0
2,9991,0,3,140,1,140,0,1,0,33,0,10,10,0,0
1,9070,1,1,133.1,1,178,0,1,1,23,0,12,15,11,13.06666667
2,9991,0,19,133.1,1,138.3,0,1,0,44,0,10,17,8,11.23809524
2,8014,0,1,140,1,128,0,1,0,37,0,12,0,0,0
1,9991,0,1,123,1,113.2,0,1,0,22,0,10,15,5,11.08333333
2,8014,0,19,133.1,1,139,0,1,0,49,0,12,16,12,13.29761905
1,9773,1,1,135,1,110,0,1,0,23,0,12,13,10,13.04166667
1,9070,1,1,132,1,136.6,0,1,0,19,0,12,17,8,11.2
2,8014,0,1,120,1,161.1,0,1,0,47,0,12,15,6,6.07142857
1,9003,1,1,130,1,130,0,1,0,28,0,30,51,29,12.68325792
1,9003,1,39,140,1,140,0,1,0,21,0,12,28,8,11.125
1,9254,1,1,133.1,1,121,0,1,0,21,0,12,17,10,10.91666667
1,9238,1,39,120,1,118.6,0,1,0,21,0,21,27,20,12.1
1,9070,1,1,140,1,138.3,0,1,0,20,0,12,20,10,12.46428571
2,9147,1,1,133.1,1,115.8,0,1,0,49,0,10,14,0,0
1,9991,0,1,120,1,160,0,1,0,40,0,10,10,10,12.2
1,9254,1,1,125,1,114.5,0,1,1,22,0,12,16,12,14.02678571
1,9119,1,1,136,1,117.5,0,1,0,19,0,10,13,6,11.65
1,9991,0,1,133.1,1,121.7,0,1,0,31,0,10,12,0,0
1,9119,1,1,120,1,115,0,1,0,30,0,12,16,4,14.25
1,9238,1,1,127,1,125.3,0,1,0,19,0,12,20,10,10.9
1,9147,1,1,131,1,131,0,1,0,22,0,10,21,6,12.5
1,9773,1,1,127,1,126.3,0,1,0,19,0,12,16,12,13.08333333
1,9670,1,1,137,1,138.4,0,1,0,19,0,12,15,12,14.27678571
1,9147,1,1,126,1,100,0,1,0,22,0,10,18,1,5
1,9238,1,1,136,1,126.2,0,1,0,22,0,12,18,10,11.2
1,9238,1,1,124,1,118.8,0,1,0,19,0,12,21,10,11.625
1,9254,1,39,137,1,124.5,0,1,0,26,0,12,0,0,0
1,9119,1,39,140,1,140,0,1,0,23,0,13,24,4,14
1,9070,1,1,131,1,125.1,0,1,0,18,0,12,17,11,11.56666667
1,9147,1,1,130,1,118.8,0,1,1,22,0,10,19,7,10.83333333
1,9119,1,1,136,1,125.2,0,1,0,19,0,10,18,10,13.27380952
1,9147,1,1,133.1,1,95,0,1,0,20,0,10,19,0,0
1,9070,1,1,110,1,107.6,0,1,1,22,0,12,12,12,11.91666667
1,9130,1,3,140,1,140,0,1,0,18,0,10,12,2,6.5
4,9991,0,38,133.1,1,125.4,0,1,0,39,0,6,9,0,0
1,9500,1,1,141,1,128,0,1,0,18,0,16,16,0,0
1,9119,1,1,130,1,129.3,0,1,1,18,0,10,10,10,13.6
1,9238,1,1,160,1,152,0,1,1,19,0,12,13,12,13.92857143
1,9500,1,1,140,1,128.8,0,1,0,18,0,15,15,14,12.93958334
1,9147,1,1,150,1,152.8,0,1,1,18,0,10,12,4,6.375
1,9130,1,39,150,1,150,0,1,0,22,0,10,12,9,14.55
1,9238,1,1,133.1,1,112,0,1,0,19,0,12,13,12,12.16666667
1,9130,1,1,152,1,135.6,0,1,0,18,0,10,10,10,15.5
1,9119,1,19,133.1,1,134.4,0,1,0,31,0,10,18,4,14.66666667
1,9991,0,1,130,1,120.5,0,1,0,28,0,10,10,0,0
1,9070,1,1,148,1,141.4,0,1,0,19,0,12,0,0,0
1,9254,1,1,148,1,145.2,0,1,0,20,0,12,15,12,14.21428571
4,9238,1,1,130,1,140,0,1,0,50,0,12,14,4,6.125
1,9070,1,1,160,1,100,0,1,0,38,0,12,20,9,16.25
2,9991,0,1,130,1,140,0,1,0,31,0,10,13,2,12
1,9500,1,1,110,1,126,0,1,0,27,0,14,14,14,14.08571429
1,9238,1,1,122,1,112.6,0,1,0,21,0,12,19,12,10.33333333
2,9119,1,1,110,1,106.8,0,1,0,34,0,10,17,1,5
1,9119,1,1,129,1,121.6,0,1,0,19,0,10,17,1,5
2,9991,0,1,110,1,120,0,1,0,40,0,10,15,5,10.58333333
2,9070,1,12,110,1,130,0,1,1,46,0,12,12,0,0
1,8014,0,1,110,1,110,0,1,0,37,0,11,22,0,0
1,9003,1,1,133.1,1,110,0,1,0,31,0,12,18,0,0
1,9003,1,1,133.1,1,145.8,0,1,0,34,0,12,30,10,12.86666667
1,9670,1,1,137,1,122.3,0,1,1,18,0,12,13,12,13.95238095
1,9070,1,1,117,1,125.4,0,1,1,19,0,12,13,12,12
1,9991,0,1,100,1,130,0,1,0,40,0,13,24,9,10.725
1,9130,1,1,120,1,150,0,1,0,25,0,12,12,0,0
1,9119,1,1,126,1,116.9,0,1,0,20,0,11,13,7,13.91666667
1,9119,1,1,122,1,114.7,0,1,0,20,0,10,14,10,14.75714286
1,9003,1,1,111,1,95.8,0,1,0,43,0,12,0,0,0
1,9119,1,1,139,1,133.1,0,1,0,18,0,10,15,7,13.58333333
1,9003,1,1,150,1,150,0,1,0,35,0,31,35,30,11.58333333
1,9991,0,1,116,1,118.5,0,1,0,23,0,10,11,9,13
1,9500,1,1,130,1,131.1,0,1,0,19,0,16,20,15,11.81383929
1,9085,1,42,150,1,150.3,0,1,1,21,0,20,30,16,13.98611111
1,9670,1,1,132,1,120.5,0,1,0,19,0,12,25,8,12.875
1,9119,1,1,108,1,105.6,0,1,0,20,0,10,14,10,13.72619048
1,9670,1,1,133.1,1,125.3,1,1,1,30,0,12,0,0,0
4,9254,1,1,120,1,131,0,1,0,44,0,12,12,12,12.08333333
1,9500,1,1,146,1,127,0,1,0,19,0,16,16,14,13.61428571
1,9130,1,39,150,1,150,0,1,0,22,0,30,47,22,13.57857143
1,9130,1,1,160,1,149.2,0,1,0,18,0,10,12,9,14.1
1,9670,1,1,125,1,121.5,0,1,1,21,0,12,14,9,13.275
1,9085,1,1,125,1,137.3,0,1,0,18,0,12,0,0,0
1,9670,1,1,122,1,119.6,0,1,0,18,0,12,15,12,13.95535715
1,9003,1,39,150,1,150,0,1,0,21,0,12,23,8,11.8375
1,9003,1,1,140,1,110,0,1,0,31,0,12,18,12,14.8625
1,9254,1,1,113,1,110.2,0,1,0,21,0,12,20,6,11
1,9119,1,1,139,1,110.3,0,1,0,24,0,10,23,2,10.5
1,9773,1,1,133.1,1,120,0,1,0,27,0,9,18,0,0
1,9147,1,1,118,1,114.2,0,1,0,20,0,10,15,8,11.56666667
1,9119,1,39,140,1,140,0,1,0,22,0,10,15,2,5.833333335
1,9003,1,1,144,1,132.8,0,1,1,19,0,12,19,8,12.25
1,9773,1,1,125,1,121.5,0,1,0,19,0,12,12,12,14.16666667
1,171,1,1,131,1,127.2,0,1,0,23,0,34,47,24,12.03146853
1,9130,1,1,131,1,128.2,0,1,0,18,0,12,15,12,13.83333333
1,9773,1,1,140,1,133.4,0,1,0,29,0,12,14,11,15.15
1,9130,1,1,133.1,1,120,0,1,0,29,0,10,21,4,15.66666667
1,9003,1,1,140,1,140,0,1,0,20,0,12,23,11,11.53174604
1,9670,1,1,117,1,110.7,0,1,0,20,0,12,20,11,13
1,9130,1,1,150,1,160,0,1,0,24,0,10,22,7,12.875
1,9670,1,1,95,1,95,0,1,0,21,0,12,15,9,12.125
1,9147,1,1,150,1,148.8,0,1,1,25,0,10,14,8,14.5
1,9147,1,1,120,1,110,0,1,0,32,0,10,14,0,0
1,9991,0,1,136,1,133.9,0,1,0,26,0,20,20,11,11.29166667
1,9130,1,1,133,1,125.7,0,1,1,18,0,12,15,12,13
1,9254,1,1,125,1,116.6,0,1,1,19,0,12,18,11,12.76190477
1,9070,1,1,127,1,141,0,1,1,19,0,12,12,12,13.75
1,9119,1,40,130,1,130,0,1,0,27,0,11,13,11,14.15476191
1,9003,1,1,130,1,130,0,1,0,21,0,24,35,19,11.62222222
1,9119,1,1,127,1,115.8,0,1,0,20,0,10,21,4,5.75
1,9070,1,39,140,1,140,0,1,0,21,0,12,14,12,12.91666667
1,9773,1,1,125,1,126.1,0,1,0,22,0,12,22,8,12.03333334
1,9147,1,1,132,1,120.8,0,1,1,18,0,10,18,6,11.65
1,9238,1,1,110,1,136.5,0,1,0,28,0,10,11,0,0
2,9003,1,1,130,1,122,0,1,0,25,0,17,38,10,11.71428571
1,9003,1,1,130,1,130,0,1,0,25,0,27,47,18,12.05
1,9147,1,1,135,1,126.3,0,1,0,18,0,10,22,5,12.91666667
1,9254,1,1,133.1,1,98,0,1,0,26,0,12,18,0,0
1,9147,1,1,135,1,121,0,1,1,18,0,10,15,10,12.125
1,9773,1,1,128,1,124.2,0,1,0,22,0,12,31,6,11.83333333
1,9003,1,1,140,1,130,0,1,0,25,0,12,18,0,0
1,9773,1,1,135,1,136.1,0,1,0,19,0,12,22,10,11.9
1,9773,1,1,131,1,132.8,0,1,0,19,0,12,14,12,14.5
1,9500,1,1,131,1,126.3,0,1,0,19,0,15,19,15,12.10267857
4,8014,0,19,100,1,111.5,0,1,0,45,0,16,23,8,11.25
2,9991,0,1,140,1,118.2,0,1,0,52,0,10,13,10,12
1,9147,1,1,124,1,115.6,0,1,0,20,0,10,16,6,11.5
1,9500,1,1,130,1,117.8,0,1,0,19,0,16,16,14,15.88571429
1,9500,1,1,142,1,127,0,1,0,21,0,14,24,8,12.26
2,8014,0,1,150,1,140,0,1,0,35,0,12,12,12,14.08333333
4,9500,1,19,110,1,151,0,1,0,47,0,15,15,0,0
1,9991,0,1,112,1,106.4,0,1,0,22,0,10,0,0,0
2,9991,0,1,100,1,125.3,0,1,0,41,0,10,16,7,11.125
1,9119,1,3,130,1,130,0,1,0,26,0,10,11,0,0
2,8014,0,1,133.1,1,116,0,0,0,51,0,12,25,4,5.625
2,9991,0,1,150,1,120,0,0,0,43,0,10,21,7,11.58333333
2,8014,0,1,100,1,100,0,0,0,41,0,12,19,8,11.23333334
1,9147,1,1,130,1,118.5,0,1,0,23,0,20,35,18,11.40340909
1,9238,1,1,129,1,118.9,0,1,0,22,0,11,21,0,0
1,9070,1,1,127,1,119.3,1,1,1,25,0,12,14,8,10.75
1,9991,0,1,140,1,135.8,0,1,0,25,0,29,30,29,11.07857143
1,171,1,42,130,1,130,0,1,1,22,0,23,31,22,12.60606061
1,9003,1,1,133.1,6,129.8,0,1,0,24,1,13,16,12,13.48571429
1,9085,1,2,140,1,150,0,1,0,47,0,12,0,0,0
2,9991,0,19,133.1,1,111.9,0,1,0,41,0,10,10,0,0
1,9003,1,1,120,1,150.1,0,1,0,43,0,12,20,11,13.48888889
1,9003,1,1,133.1,1,130,0,1,0,29,0,7,12,0,0
1,9119,1,1,120,1,128,0,1,0,30,0,4,4,0,0
1,9147,1,38,133.1,1,102.5,0,1,0,26,0,9,4,0,0
1,9991,0,1,133.1,1,102.5,0,1,0,27,0,10,15,0,0
2,9670,1,1,100,1,110,0,1,1,36,0,10,12,10,11.5
1,9003,1,19,133.1,1,114,0,1,0,29,0,16,23,12,11.26190477
1,9119,1,1,120,1,128.2,0,1,0,35,0,18,20,12,12.14285715
1,9773,1,1,128,1,116.5,0,1,1,18,0,12,22,9,12.05
1,9991,0,1,172,1,149.3,0,1,1,24,0,10,10,10,16
1,9773,1,1,146,1,134.1,0,1,1,18,0,12,13,12,12.58333333
1,9119,1,1,135,1,126.6,0,1,0,18,0,10,17,7,12.5
2,9085,1,1,160,1,120,0,1,0,21,0,10,22,3,5.833333335
1,9119,1,1,150,1,133.5,0,1,0,21,0,10,20,10,12.8
1,9003,1,1,130,1,110,0,1,0,32,0,30,45,25,12.89880952
1,9119,1,1,111,1,107.5,0,1,1,22,0,11,23,6,12.41666667
1,9003,1,3,130,1,130,0,1,0,32,0,29,55,21,12.71363637
1,9670,1,6,170,1,111.6,0,1,0,35,0,10,10,1,7
1,9147,1,1,133.1,1,101,0,1,0,23,0,10,0,0,0
1,8014,0,1,100,1,108.3,0,1,0,39,0,12,20,8,11.2
2,9670,1,1,120,1,128.2,0,1,0,35,0,10,10,1,5
2,9003,1,3,110,1,150,0,1,0,32,0,18,22,18,18.28365385
1,9853,1,1,133.1,1,142.8,0,1,0,20,0,12,24,0,0
1,9500,1,1,120,1,100,0,1,0,34,0,14,31,10,11.96666667
1,9991,0,40,150,1,150,0,1,0,44,0,12,15,12,14.85
2,9254,1,19,133.1,1,156.5,0,1,0,53,0,20,22,5,12.5
1,9119,1,19,120,1,98.6,0,1,0,28,0,10,17,0,0
1,9991,0,3,130,1,130,0,1,0,31,0,14,14,14,13.51111111
1,9003,1,1,100,1,120,0,1,0,44,0,13,30,4,6
1,9085,1,1,142,1,127.7,0,1,0,19,0,10,17,9,12.3
1,171,1,1,130,26,130,0,1,0,21,1,23,27,23,14.08333333
1,9119,1,1,148,1,147.7,0,1,1,18,0,10,10,0,0
1,9003,1,39,170,1,170,0,1,0,20,0,12,18,12,14.9
1,9070,1,1,110,1,110.2,0,1,0,55,0,12,12,12,14
1,9147,1,1,166,1,146.4,0,1,0,27,0,10,24,4,11.5
1,9119,1,1,135,1,121,0,1,0,19,0,10,0,0,0
1,9147,1,1,133,1,129.9,0,1,0,18,0,10,10,10,12.4
2,9773,1,1,133.1,1,132,0,1,0,43,0,12,17,4,5.875
1,9254,1,1,121,1,125.9,0,1,0,18,0,12,0,0,0
1,9254,1,1,130,1,122.7,0,1,1,20,0,12,13,0,0
2,9991,0,1,121,1,141.4,0,1,0,29,0,10,15,8,11.525
1,9130,1,19,133.1,1,156.4,0,1,0,44,0,12,20,5,5.785714285
1,9119,1,1,146,1,148.5,0,1,0,18,0,10,15,5,13
1,9003,1,39,140,1,140,0,1,1,20,0,12,24,11,13.06666667
1,9070,1,1,125,1,131.7,0,1,0,20,0,15,18,7,12.70833333
2,9147,1,1,120,1,104.7,0,1,0,36,0,9,13,0,0
1,9130,1,39,150,1,150,0,1,0,19,0,12,25,7,11.3
2,9085,1,19,110,1,110,0,1,0,29,0,10,10,0,0
1,9670,1,1,120,1,129.1,0,1,0,18,0,12,16,7,10.79166667
1,9003,1,1,133.1,1,120,0,1,0,24,0,12,0,0,0
1,9773,1,1,133.1,1,127,0,1,0,20,0,12,13,12,14.66666667
2,8014,0,19,133.1,1,151.5,0,1,0,45,0,11,12,0,0
1,9500,1,1,130,1,126.8,0,1,1,28,0,46,46,40,13.5
1,9254,1,1,160,1,140.8,0,1,0,23,0,12,18,11,12.43333334
1,9500,1,1,128,1,125.6,0,1,0,18,0,15,18,14,11.89571429
1,9147,1,1,140,1,127.8,0,1,0,23,0,10,14,6,11
1,9070,1,1,140,1,131.3,0,1,1,22,0,12,12,11,12.53333334
1,9991,0,12,120,1,155.7,0,1,0,33,0,10,11,10,14.01666666
1,9003,1,42,130,1,128.5,0,1,0,21,0,24,34,21,12.44090909
2,9147,1,1,100,1,170,0,1,0,45,0,10,11,10,14.81666667
2,9003,1,1,133.1,1,100,0,1,0,44,0,17,18,5,11.75
4,9670,1,1,110,1,107.2,0,1,0,42,0,12,0,0,0
1,9147,1,1,147,1,139.3,0,1,0,20,0,10,0,0,0
1,9147,1,1,133,1,123.2,0,1,0,20,0,10,19,5,12.58333333
1,9254,1,1,137,1,122.3,0,1,1,20,0,12,13,12,13.60714286
1,9773,1,1,124,1,127.9,0,1,0,20,0,12,24,7,11.95833333
1,9147,1,1,128,1,120.3,0,1,0,19,0,10,22,7,12.15
1,8014,0,1,120,1,128.5,0,1,0,26,0,18,29,11,10.46428571
2,9003,1,1,133.1,1,150,0,1,0,31,0,12,21,11,13.75
1,9773,1,1,142,1,136.1,0,1,1,19,0,12,12,12,13.33333333
1,9773,1,19,100,1,128,0,1,0,28,0,12,13,12,13.41666667
2,8014,0,1,110,1,108.7,0,0,0,43,0,12,12,12,12.75
